transaction_id,amount,transaction_type,merchant_category,customer_age,card_type,country,hour,device,is_fraud
TXN103120,,ONLINE,entertainment,7.0,credit,UK,21,mobile,1
TXN103121,736.54,ONLINE,electronics,,CREDIT,usa,26,web,0
TXN103122,abc,online,food,3.0,debit,usa,17,,1
TXN103123,519.47,online,grocry,10.0,CREDIT,usa,30,web,1
TXN103124,238.37,online,Electronics,8.0,credit,usa,19,POS,1
TXN103125,8875.16,POS,groceries,8.0,debit,UK,1,,1
TXN103126,5072.01,ATM,Travel,88.0,credit,usa,12,POS,1
TXN103127,abc,POS,grocry,85.0,credit,Canada,25,web,0
TXN103128,8958.06,online,electronics,92.0,credit,India,29,,1
TXN103129,625.24,Online,food,,CREDIT,India,24,POS,0
TXN103130,1311.02,online,travel,,debit,Canada,-5,,0
TXN103131,abc,POS,Travel,88.0,CREDIT,Canada,27,POS,0
TXN103132,966.04,ATM,groceries,26.0,credit,canada,28,,0
TXN103133,1397.32,pos,grocry,72.0,debit,Canada,-1,,0
TXN103134,712.37,ONLINE,food,7.0,Credit,india,-1,POS,1
TXN103135,,Online,groceries,,credit,USA,30,POS,0
TXN103136,abc,online,travel,36.0,Debit,UAE,9,POS,0
TXN103137,548.18,pos,groceries,21.0,debit,Canada,-2,,0
TXN103138,,ATM,electronics,,credit,USA,28,web,0
TXN103139,395.3,ONLINE,food,60.0,Credit,India,-5,mobile,0
TXN103140,740.52,Online,electronics,90.0,Credit,usa,6,,0
TXN103141,634.79,pos,Travel,92.0,CREDIT,USA,-2,,0
TXN103142,abc,pos,electronics,2.0,Debit,India,-1,,1
TXN103143,6033.23,pos,food,59.0,Credit,USA,-3,,1
TXN103144,,ONLINE,entertainment,6.0,CREDIT,USA,17,mobile,1
TXN103145,abc,Online,electronics,8.0,Debit,canada,25,POS,1
TXN103146,944.82,ONLINE,Electronics,90.0,Credit,USA,29,,0
TXN103147,1143.04,pos,grocry,73.0,CREDIT,UK,30,mobile,0
TXN103148,1276.05,POS,entertainment,1.0,credit,India,17,mobile,1
TXN103149,,POS,electronics,62.0,credit,Canada,24,,0
TXN103150,,ONLINE,travel,,Debit,usa,-4,,0
TXN103151,abc,Online,grocry,,debit,canada,-3,,0
TXN103152,,Online,electronics,8.0,CREDIT,India,25,,1
TXN103153,122.88,ONLINE,food,43.0,CREDIT,usa,21,mobile,0
TXN103154,8971.76,Online,entertainment,,credit,Canada,23,,1
TXN103155,abc,Online,Electronics,92.0,Credit,UAE,7,web,0
TXN103156,abc,Online,travel,,credit,canada,-1,mobile,0
TXN103157,abc,POS,food,,Credit,india,14,POS,0
TXN103158,abc,ONLINE,food,5.0,credit,usa,-1,,1
TXN103159,,ATM,groceries,95.0,Credit,India,26,POS,0
TXN103160,713.51,POS,Travel,75.0,CREDIT,usa,24,web,0
TXN103161,14480.04,pos,electronics,2.0,CREDIT,canada,1,,1
TXN103162,5781.92,ATM,grocry,,Credit,UK,28,mobile,1
TXN103163,5067.55,online,Electronics,35.0,debit,india,26,web,1
TXN103164,,pos,grocry,4.0,Credit,UAE,24,mobile,1
TXN103165,13980.73,ONLINE,Electronics,3.0,debit,UAE,24,web,1
TXN103166,,pos,entertainment,,CREDIT,USA,27,POS,0
TXN103167,abc,ATM,groceries,,debit,usa,28,web,0
TXN103168,abc,ATM,Electronics,1.0,Credit,UAE,-1,,1
TXN103169,abc,Online,food,9.0,Credit,USA,-4,,1
TXN103170,624.41,ONLINE,food,69.0,debit,UAE,24,,0
TXN103171,422.76,ONLINE,grocry,72.0,CREDIT,india,14,mobile,0
TXN103172,,Online,travel,89.0,debit,UK,28,,0
TXN103173,5702.24,Online,entertainment,,Credit,Canada,20,,1
TXN103174,838.21,POS,Travel,67.0,debit,india,-4,web,0
TXN103175,abc,POS,grocry,89.0,Credit,Canada,27,,0
TXN103176,8621.92,ATM,travel,6.0,debit,usa,17,,1
TXN103177,10413.27,Online,food,87.0,CREDIT,Canada,-4,,1
TXN103178,,pos,electronics,57.0,debit,usa,-5,,0
TXN103179,abc,online,Electronics,85.0,Credit,UAE,8,,0
TXN103180,918.36,pos,food,38.0,Debit,canada,30,,0
TXN103181,,ATM,Electronics,57.0,Credit,UK,19,,0
TXN103182,10880.53,ONLINE,groceries,,CREDIT,Canada,26,,1
TXN103183,322.22,online,entertainment,,credit,Canada,25,POS,0
TXN103184,178.12,online,food,,credit,Canada,-5,,0
TXN103185,abc,ONLINE,Travel,42.0,Debit,usa,25,,0
TXN103186,abc,POS,Travel,,credit,canada,17,,0
TXN103187,6943.56,ATM,travel,,debit,USA,-5,POS,1
TXN103188,778.7,ONLINE,groceries,88.0,Debit,UAE,8,,0
TXN103189,10637.56,POS,groceries,3.0,credit,india,24,web,1
TXN103190,abc,ONLINE,entertainment,56.0,credit,UAE,-3,,0
TXN103191,730.24,POS,Electronics,,Debit,India,29,POS,0
TXN103192,abc,online,Electronics,,debit,UAE,30,web,0
TXN103193,12195.13,ONLINE,food,48.0,Debit,canada,-3,,1
TXN103194,1472.8,pos,travel,39.0,Credit,india,28,,0
TXN103195,,POS,travel,,debit,UAE,-1,,0
TXN103196,908.48,pos,entertainment,51.0,CREDIT,usa,26,mobile,0
TXN103197,abc,pos,groceries,89.0,debit,india,-2,web,0
TXN103198,7726.94,POS,food,94.0,CREDIT,UAE,-4,POS,1
TXN103199,1357.72,pos,Electronics,,credit,India,25,mobile,0
TXN103200,346.44,ATM,groceries,,debit,UAE,0,mobile,1
TXN103201,11540.48,pos,electronics,,CREDIT,canada,-5,,1
TXN103202,,POS,entertainment,65.0,debit,India,7,,0
TXN103203,5103.51,Online,food,,CREDIT,USA,-3,POS,1
TXN103204,,POS,groceries,,CREDIT,india,28,POS,0
TXN103205,,POS,electronics,21.0,credit,UK,-1,,0
TXN103206,249.46,ATM,electronics,1.0,debit,Canada,-3,,1
TXN103207,789.33,online,grocry,3.0,credit,Canada,-3,mobile,1
TXN103208,abc,pos,travel,,Debit,canada,-4,,0
TXN103209,6973.48,Online,Electronics,91.0,Credit,USA,-1,POS,1
TXN103210,674.38,POS,electronics,74.0,debit,india,2,,1
TXN103211,,Online,electronics,7.0,Credit,india,26,POS,1
TXN103212,12477.69,ATM,groceries,,debit,UK,26,mobile,1
TXN103213,11019.93,ATM,grocry,5.0,CREDIT,India,10,POS,1
TXN103214,,Online,food,69.0,Credit,india,-2,mobile,0
TXN103215,371.07,POS,travel,93.0,credit,Canada,25,POS,0
TXN103216,abc,ONLINE,food,6.0,credit,canada,29,,1
TXN103217,abc,pos,entertainment,87.0,Credit,USA,26,POS,0
TXN103218,abc,ONLINE,electronics,90.0,credit,USA,30,web,0
TXN103219,165.66,POS,entertainment,1.0,Debit,USA,-4,web,1
TXN103220,12460.09,POS,electronics,95.0,CREDIT,Canada,23,,1
TXN103221,,ONLINE,entertainment,4.0,Debit,india,24,POS,1
TXN103222,abc,POS,entertainment,51.0,Debit,Canada,29,web,0
TXN103223,907.98,ATM,grocry,,CREDIT,india,-5,POS,0
TXN103224,abc,ATM,food,8.0,Credit,UAE,30,,1
TXN103225,abc,online,groceries,,CREDIT,UK,27,mobile,0
TXN103226,14808.72,pos,groceries,89.0,debit,UAE,6,web,1
TXN103227,abc,online,entertainment,,credit,USA,3,web,1
TXN103228,9882.97,pos,grocry,94.0,Credit,canada,27,,1
TXN103229,415.51,POS,Electronics,92.0,debit,Canada,4,mobile,1
TXN103230,14010.9,online,groceries,7.0,Credit,usa,10,mobile,1
TXN103231,1259.49,ATM,food,7.0,credit,canada,25,web,1
TXN103232,9907.35,Online,travel,,credit,USA,-5,mobile,1
TXN103233,14593.91,POS,entertainment,9.0,credit,india,3,mobile,1
TXN103234,691.4,pos,travel,48.0,credit,usa,-5,,0
TXN103235,,ATM,Travel,92.0,debit,USA,27,,0
TXN103236,abc,POS,grocry,1.0,debit,india,17,web,1
TXN103237,abc,ONLINE,Electronics,30.0,CREDIT,UK,0,mobile,1
TXN103238,,ONLINE,Travel,8.0,Debit,canada,9,,1
TXN103239,,Online,Electronics,4.0,credit,UAE,25,web,1
TXN103240,1299.04,ATM,travel,,credit,usa,5,POS,0
TXN103241,460.3,POS,Travel,8.0,credit,usa,24,,1
TXN103242,777.22,ATM,entertainment,88.0,Credit,usa,-4,web,0
TXN103243,1243.04,online,entertainment,,Debit,canada,-2,mobile,0
TXN103244,abc,pos,travel,94.0,Credit,UAE,9,POS,0
TXN103245,,ATM,entertainment,95.0,credit,canada,20,web,0
TXN103246,,ATM,groceries,24.0,Debit,Canada,-5,mobile,0
TXN103247,529.96,pos,food,4.0,credit,india,-2,,1
TXN103248,abc,ATM,Travel,88.0,credit,canada,4,,1
TXN103249,281.85,ONLINE,food,1.0,credit,USA,29,web,1
TXN103250,7000.35,POS,Electronics,38.0,Debit,UAE,14,POS,1
TXN103251,abc,online,food,47.0,Debit,UAE,23,,0
TXN103252,9997.76,pos,Electronics,7.0,CREDIT,UAE,29,web,1
TXN103253,,ATM,electronics,85.0,CREDIT,india,16,,0
TXN103254,717.78,Online,Travel,,debit,canada,-3,mobile,0
TXN103255,abc,ONLINE,entertainment,6.0,CREDIT,canada,-2,mobile,1
TXN103256,,ONLINE,grocry,88.0,Credit,india,-3,mobile,0
TXN103257,1068.98,ATM,groceries,89.0,Debit,USA,-2,,0
TXN103258,7981.17,pos,Electronics,,credit,UAE,-4,,1
TXN103259,6764.61,ONLINE,Travel,26.0,debit,USA,21,POS,1
TXN103260,abc,ONLINE,food,24.0,Debit,usa,26,,0
TXN103261,1297.23,ATM,electronics,10.0,CREDIT,india,9,mobile,1
TXN103262,9748.26,POS,entertainment,,Debit,Canada,24,mobile,1
TXN103263,,pos,travel,9.0,credit,UK,5,,1
TXN103264,,ONLINE,travel,3.0,debit,canada,-3,POS,1
TXN103265,834.87,Online,Electronics,,Credit,canada,1,POS,1
TXN103266,871.52,pos,groceries,18.0,CREDIT,India,25,,0
TXN103267,12361.63,ATM,electronics,,credit,USA,-5,,1
TXN103268,14395.38,ATM,entertainment,42.0,CREDIT,india,30,mobile,1
TXN103269,1463.43,POS,groceries,3.0,Debit,UK,22,,1
TXN103270,8321.33,ONLINE,electronics,,CREDIT,Canada,11,,1
TXN103271,12738.66,Online,Travel,93.0,debit,UK,-4,web,1
TXN103272,973.22,POS,grocry,85.0,CREDIT,UAE,24,web,0
TXN103273,882.59,ATM,travel,92.0,Credit,USA,28,,0
TXN103274,abc,ONLINE,travel,77.0,Debit,usa,-4,POS,0
TXN103275,,ONLINE,travel,1.0,debit,UK,-1,,1
TXN103276,,ATM,electronics,19.0,CREDIT,UAE,-5,POS,0
TXN103277,abc,POS,Travel,3.0,CREDIT,Canada,30,,1
TXN103278,abc,POS,groceries,18.0,Credit,India,26,web,0
TXN103279,abc,POS,groceries,18.0,Debit,USA,-2,POS,0
TXN103280,abc,POS,entertainment,,debit,india,14,,0
TXN103281,322.87,pos,grocry,,Credit,india,26,mobile,0
TXN103282,13199.72,online,electronics,85.0,Debit,UAE,11,,1
TXN103283,12746.33,pos,entertainment,92.0,CREDIT,Canada,-3,,1
TXN103284,abc,online,food,,Debit,UK,26,,0
TXN103285,171.79,Online,Travel,91.0,CREDIT,India,27,,0
TXN103286,abc,ONLINE,entertainment,86.0,CREDIT,USA,10,,0
TXN103287,abc,ATM,grocry,72.0,Debit,canada,25,,0
TXN103288,abc,ONLINE,travel,28.0,Credit,India,20,,0
TXN103289,,ATM,grocry,23.0,debit,UAE,22,,0
TXN103290,82.14,pos,Travel,56.0,CREDIT,India,-2,,0
TXN103291,abc,POS,food,9.0,Debit,canada,29,mobile,1
TXN103292,,POS,food,37.0,Debit,india,30,,0
TXN103293,953.55,ATM,entertainment,71.0,CREDIT,India,-5,mobile,0
TXN103294,,ONLINE,groceries,89.0,Debit,Canada,27,POS,0
TXN103295,564.62,ATM,electronics,9.0,credit,UAE,16,mobile,1
TXN103296,11949.24,ONLINE,travel,88.0,CREDIT,UK,-4,,1
TXN103297,abc,ONLINE,Travel,71.0,debit,UK,22,POS,0
TXN103298,12833.05,pos,food,30.0,Credit,India,26,mobile,1
TXN103299,198.92,POS,groceries,8.0,CREDIT,india,26,,1
TXN103300,,Online,Electronics,91.0,credit,canada,28,,0
TXN103301,6710.55,online,Travel,2.0,CREDIT,usa,15,,1
TXN103302,abc,ATM,travel,,credit,UK,-4,,0
TXN103303,234.88,ONLINE,Travel,,credit,usa,7,POS,0
TXN103304,10308.27,POS,Travel,88.0,credit,UAE,27,web,1
TXN103305,abc,POS,Electronics,50.0,Debit,UK,25,,0
TXN103306,,pos,groceries,,Credit,India,27,web,0
TXN103307,abc,online,travel,34.0,credit,UAE,-5,,0
TXN103308,523.78,ATM,food,,Credit,UK,6,mobile,0
TXN103309,,Online,grocry,,Debit,UAE,3,POS,1
TXN103310,889.64,ONLINE,electronics,,credit,UK,25,,0
TXN103311,1020.59,ONLINE,groceries,95.0,CREDIT,india,26,,0
TXN103312,238.52,Online,Electronics,62.0,credit,usa,27,,0
TXN103313,11592.94,ONLINE,Electronics,,Debit,usa,22,web,1
TXN103314,908.23,ATM,entertainment,94.0,Debit,india,-2,POS,0
TXN103315,,POS,Travel,86.0,credit,India,24,mobile,0
TXN103316,13961.23,POS,groceries,26.0,CREDIT,canada,15,,1
TXN103317,14141.5,POS,electronics,89.0,Debit,UAE,-2,web,1
TXN103318,abc,Online,electronics,5.0,Debit,UK,25,web,1
TXN103319,299.21,Online,Travel,88.0,Debit,USA,27,mobile,0
TXN103320,abc,online,grocry,5.0,CREDIT,Canada,5,POS,1
TXN103321,1217.4,pos,Electronics,95.0,credit,india,29,web,0
TXN103322,abc,online,Travel,4.0,Credit,UAE,26,mobile,1
TXN103323,1098.39,ONLINE,Electronics,94.0,CREDIT,UAE,11,,0
TXN103324,,Online,Electronics,29.0,debit,USA,17,,0
TXN103325,abc,POS,entertainment,95.0,Credit,usa,25,POS,0
TXN103326,abc,online,food,3.0,debit,USA,23,POS,1
TXN103327,abc,ATM,grocry,68.0,CREDIT,Canada,25,POS,0
TXN103328,,POS,food,85.0,credit,Canada,-2,mobile,0
TXN103329,abc,Online,travel,6.0,credit,canada,30,web,1
TXN103330,214.65,ONLINE,Electronics,1.0,debit,usa,30,POS,1
TXN103331,289.15,ONLINE,food,52.0,Debit,Canada,7,web,0
TXN103332,,ONLINE,entertainment,,credit,canada,-2,web,0
TXN103333,11272.55,online,entertainment,80.0,credit,usa,23,POS,1
TXN103334,1499.32,ONLINE,food,56.0,credit,UAE,9,mobile,0
TXN103335,422.8,ATM,groceries,46.0,CREDIT,UK,28,web,0
TXN103336,abc,online,travel,23.0,debit,USA,21,mobile,0
TXN103337,48.69,Online,grocry,,Debit,Canada,1,,1
TXN103338,670.08,ONLINE,grocry,88.0,credit,Canada,-5,mobile,0
TXN103339,,POS,groceries,86.0,Credit,canada,3,mobile,1
TXN103340,12093.53,ATM,entertainment,2.0,CREDIT,India,-5,mobile,1
TXN103341,abc,online,travel,87.0,CREDIT,India,3,,1
TXN103342,1345.55,POS,electronics,93.0,CREDIT,UK,28,,0
TXN103343,,ATM,electronics,,credit,usa,28,,0
TXN103344,864.76,ATM,travel,67.0,Credit,UAE,30,web,0
TXN103345,13453.06,pos,entertainment,86.0,Debit,india,-4,POS,1
TXN103346,abc,online,electronics,7.0,debit,India,29,,1
TXN103347,1260.57,online,groceries,2.0,debit,UK,24,,1
TXN103348,9976.87,ATM,food,47.0,credit,UAE,0,POS,1
TXN103349,10033.17,ATM,Travel,23.0,CREDIT,UAE,24,web,1
TXN103350,,online,food,59.0,debit,UK,18,web,0
TXN103351,,online,food,78.0,credit,USA,24,web,0
TXN103352,12422.84,ATM,entertainment,,credit,canada,25,,1
TXN103353,,POS,food,59.0,CREDIT,Canada,0,mobile,1
TXN103354,512.94,pos,Electronics,7.0,CREDIT,USA,30,mobile,1
TXN103355,abc,POS,travel,94.0,credit,UK,8,,0
TXN103356,5128.52,pos,groceries,46.0,Debit,usa,28,web,1
TXN103357,622.52,Online,electronics,,CREDIT,usa,-2,POS,0
TXN103358,560.17,ONLINE,Electronics,8.0,credit,Canada,29,web,1
TXN103359,1340.23,ATM,Electronics,70.0,Credit,USA,-2,,0
TXN103360,,POS,Travel,72.0,CREDIT,India,8,,0
TXN103361,1401.45,Online,groceries,47.0,Credit,UAE,17,mobile,0
TXN103362,9.57,pos,electronics,72.0,debit,USA,24,,0
TXN103363,abc,online,food,43.0,debit,canada,26,mobile,0
TXN103364,abc,ATM,food,2.0,Credit,UK,-2,mobile,1
TXN103365,32.89,Online,food,93.0,debit,Canada,23,mobile,0
TXN103366,,pos,food,5.0,Credit,UAE,25,mobile,1
TXN103367,abc,pos,entertainment,95.0,CREDIT,india,29,,0
TXN103368,1356.48,pos,groceries,92.0,Credit,UAE,-3,web,0
TXN103369,abc,Online,groceries,3.0,debit,Canada,-4,mobile,1
TXN103370,12894.93,online,food,,credit,usa,-2,,1
TXN103371,9457.79,ATM,travel,91.0,Debit,UK,-4,POS,1
TXN103372,abc,ATM,travel,6.0,Debit,canada,25,POS,1
TXN103373,,pos,groceries,89.0,Debit,canada,28,,0
TXN103374,14882.14,ATM,Electronics,2.0,credit,UAE,0,,1
TXN103375,,pos,food,86.0,credit,India,-3,mobile,0
TXN103376,abc,ONLINE,travel,2.0,Credit,UAE,-1,,1
TXN103377,12084.82,ONLINE,groceries,5.0,credit,India,30,mobile,1
TXN103378,,pos,food,90.0,credit,USA,-4,,0
TXN103379,,ATM,groceries,,Credit,India,12,POS,0
TXN103380,abc,online,food,87.0,debit,canada,-5,,0
TXN103381,12946.7,ATM,travel,91.0,Debit,Canada,2,,1
TXN103382,,Online,groceries,86.0,debit,USA,-2,mobile,0
TXN103383,895.22,online,electronics,7.0,CREDIT,canada,4,,1
TXN103384,abc,ONLINE,groceries,,credit,india,-5,POS,0
TXN103385,5065.09,pos,electronics,,CREDIT,UK,-4,,1
TXN103386,abc,ONLINE,Travel,5.0,CREDIT,India,26,POS,1
TXN103387,abc,ATM,electronics,94.0,debit,USA,-3,,0
TXN103388,13763.19,pos,groceries,,debit,UK,14,,1
TXN103389,14047.0,pos,entertainment,6.0,CREDIT,india,25,,1
TXN103390,9661.48,pos,Travel,87.0,credit,UK,30,mobile,1
TXN103391,,ATM,groceries,8.0,CREDIT,UK,-4,,1
TXN103392,,Online,entertainment,86.0,debit,usa,24,,0
TXN103393,321.38,Online,entertainment,30.0,Credit,usa,-5,,0
TXN103394,,Online,travel,,debit,canada,5,web,0
TXN103395,10694.98,Online,travel,,debit,USA,-2,,1
TXN103396,abc,POS,electronics,93.0,Credit,India,28,mobile,0
TXN103397,5258.93,ONLINE,grocry,88.0,CREDIT,india,4,mobile,1
TXN103398,8146.89,Online,grocry,94.0,credit,UAE,-1,mobile,1
TXN103399,,ATM,Electronics,70.0,debit,india,10,web,0
TXN103400,abc,ONLINE,groceries,4.0,Credit,UK,23,web,1
TXN103401,,POS,Travel,86.0,Debit,Canada,18,web,0
TXN103402,147.46,ONLINE,food,3.0,Credit,USA,2,POS,1
TXN103403,8883.52,POS,entertainment,9.0,debit,canada,-2,POS,1
TXN103404,1080.44,online,food,,debit,India,18,,0
TXN103405,abc,Online,travel,10.0,credit,usa,-4,POS,1
TXN103406,abc,online,food,8.0,credit,India,16,mobile,1
TXN103407,5185.21,ATM,Electronics,55.0,CREDIT,USA,-3,POS,1
TXN103408,,pos,groceries,64.0,Credit,USA,-5,POS,0
TXN103409,1305.91,ATM,Electronics,5.0,debit,USA,11,web,1
TXN103410,158.02,ONLINE,travel,6.0,Debit,usa,28,mobile,1
TXN103411,896.49,pos,grocry,33.0,debit,canada,10,POS,0
TXN103412,8026.29,POS,groceries,75.0,debit,USA,26,web,1
TXN103413,,ONLINE,Electronics,5.0,CREDIT,UAE,6,,1
TXN103414,abc,Online,Travel,1.0,Credit,Canada,26,,1
TXN103415,822.45,ONLINE,entertainment,91.0,Debit,Canada,24,,0
TXN103416,abc,online,Travel,95.0,credit,usa,-1,web,0
TXN103417,11267.67,pos,grocry,,debit,USA,19,,1
TXN103418,,pos,groceries,94.0,Credit,USA,29,,0
TXN103419,abc,POS,Electronics,9.0,debit,USA,6,mobile,1
TXN103420,,pos,travel,51.0,debit,india,16,web,0
TXN103421,abc,ATM,grocry,85.0,credit,usa,25,,0
TXN103422,117.07,online,travel,50.0,Credit,India,21,mobile,0
TXN103423,abc,Online,Travel,,Credit,Canada,-2,POS,0
TXN103424,,online,grocry,1.0,Credit,usa,-4,mobile,1
TXN103425,746.9,online,travel,87.0,credit,canada,23,,0
TXN103426,,POS,travel,51.0,credit,usa,2,web,1
TXN103427,,POS,food,,debit,India,28,web,0
TXN103428,abc,Online,travel,7.0,Debit,USA,26,,1
TXN103429,8137.82,pos,groceries,39.0,Debit,india,5,,1
TXN103430,abc,POS,entertainment,,Credit,UAE,-5,,0
TXN103431,abc,ATM,entertainment,75.0,CREDIT,Canada,-5,,0
TXN103432,abc,Online,food,95.0,Credit,UK,3,,1
TXN103433,,ATM,electronics,9.0,credit,UK,-5,web,1
TXN103434,12749.33,ATM,travel,89.0,debit,usa,-5,,1
TXN103435,210.09,Online,groceries,74.0,Credit,USA,0,mobile,1
TXN103436,abc,Online,grocry,,Debit,USA,29,web,0
TXN103437,,online,electronics,,debit,UAE,29,,0
TXN103438,,ATM,travel,88.0,credit,UAE,-2,,0
TXN103439,,ATM,food,,Debit,USA,1,,1
TXN103440,1296.05,ATM,Travel,58.0,credit,usa,4,POS,1
TXN103441,abc,pos,Electronics,33.0,CREDIT,India,6,,0
TXN103442,,ONLINE,travel,,credit,UAE,28,,0
TXN103443,499.1,online,Travel,9.0,Credit,USA,-2,POS,1
TXN103444,1403.99,Online,food,,Credit,india,28,POS,0
TXN103445,12407.67,POS,grocry,,CREDIT,USA,26,,1
TXN103446,,pos,travel,58.0,credit,UK,-2,,0
TXN103447,abc,Online,entertainment,,debit,USA,-3,,0
TXN103448,179.51,POS,grocry,,Credit,india,26,,0
TXN103449,abc,ONLINE,electronics,47.0,Debit,usa,-2,POS,0
TXN103450,abc,ONLINE,Travel,,credit,UAE,-5,mobile,0
TXN103451,abc,ONLINE,Electronics,,Credit,usa,-5,web,0
TXN103452,1442.5,ATM,electronics,,debit,UK,-5,POS,0
TXN103453,14151.04,ONLINE,grocry,89.0,debit,Canada,4,POS,1
TXN103454,8078.04,Online,groceries,85.0,credit,USA,-3,mobile,1
TXN103455,8759.91,ATM,groceries,,debit,USA,19,,1
TXN103456,5335.49,Online,grocry,,Debit,India,26,mobile,1
TXN103457,,pos,food,95.0,Debit,india,8,,0
TXN103458,378.82,online,groceries,1.0,credit,canada,15,POS,1
TXN103459,12894.76,Online,electronics,,CREDIT,usa,27,web,1
TXN103460,abc,pos,food,86.0,Credit,india,-4,mobile,0
TXN103461,1353.61,POS,entertainment,,CREDIT,Canada,25,,0
TXN103462,,online,grocry,,Debit,UAE,30,mobile,0
TXN103463,5637.4,online,Travel,10.0,Debit,India,11,,1
TXN103464,abc,pos,groceries,4.0,CREDIT,india,27,POS,1
TXN103465,617.59,ATM,electronics,91.0,CREDIT,india,4,web,1
TXN103466,989.74,Online,grocry,,credit,canada,-5,,0
TXN103467,,ATM,Travel,34.0,CREDIT,India,15,web,0
TXN103468,928.83,ONLINE,groceries,6.0,Credit,UAE,27,POS,1
TXN103469,,online,travel,52.0,Debit,USA,-3,web,0
TXN103470,,POS,grocry,,Debit,Canada,26,web,0
TXN103471,1023.95,POS,travel,3.0,Debit,UK,-4,mobile,1
TXN103472,,POS,grocry,,Credit,UK,-3,,0
TXN103473,10204.62,POS,food,8.0,Credit,india,25,web,1
TXN103474,710.5,ONLINE,electronics,,debit,USA,27,POS,0
TXN103475,628.53,online,electronics,92.0,credit,India,22,POS,0
TXN103476,5057.27,pos,groceries,33.0,CREDIT,UK,-5,POS,1
TXN103477,6765.44,pos,electronics,,Debit,india,18,,1
TXN103478,12414.27,pos,Electronics,4.0,Credit,india,25,mobile,1
TXN103479,abc,pos,grocry,58.0,Debit,USA,28,mobile,0
TXN103480,11249.71,POS,electronics,89.0,CREDIT,UK,26,POS,1
TXN103481,9885.26,ATM,entertainment,29.0,CREDIT,Canada,7,mobile,1
TXN103482,13650.9,Online,entertainment,34.0,debit,Canada,22,,1
TXN103483,abc,pos,Travel,2.0,Debit,canada,-5,,1
TXN103484,,POS,travel,76.0,Debit,usa,6,,0
TXN103485,236.79,pos,grocry,91.0,CREDIT,USA,27,,0
TXN103486,513.63,POS,entertainment,95.0,CREDIT,usa,-2,,0
TXN103487,5614.42,Online,Electronics,89.0,credit,india,7,POS,1
TXN103488,11798.69,ONLINE,grocry,,Credit,usa,-2,POS,1
TXN103489,6451.26,ATM,travel,,Credit,usa,21,POS,1
TXN103490,abc,online,groceries,94.0,Debit,India,23,,0
TXN103491,,online,groceries,88.0,credit,India,10,POS,0
TXN103492,,online,grocry,7.0,CREDIT,india,-5,POS,1
TXN103493,7111.77,ONLINE,travel,8.0,Credit,USA,25,,1
TXN103494,1353.99,Online,travel,,Debit,usa,-1,web,0
TXN103495,7933.37,online,travel,91.0,credit,India,6,web,1
TXN103496,,online,food,85.0,CREDIT,India,7,,0
TXN103497,12932.85,POS,entertainment,92.0,debit,USA,-1,web,1
TXN103498,,pos,travel,,Debit,UAE,-1,web,0
TXN103499,,Online,Electronics,,debit,UAE,27,POS,0
TXN103500,739.64,pos,electronics,6.0,credit,UAE,10,POS,1
TXN103501,589.68,ONLINE,Electronics,5.0,Debit,UAE,-2,POS,1
TXN103502,521.81,pos,travel,87.0,credit,Canada,27,mobile,0
TXN103503,abc,Online,electronics,2.0,Debit,canada,-1,web,1
TXN103504,abc,pos,grocry,,debit,India,-3,,0
TXN103505,abc,Online,entertainment,,debit,UK,16,,0
TXN103506,,ONLINE,Electronics,94.0,CREDIT,India,19,,0
TXN103507,abc,pos,electronics,,Credit,USA,-1,web,0
TXN103508,abc,online,entertainment,94.0,Credit,usa,9,POS,0
TXN103509,abc,ONLINE,groceries,,Credit,india,-1,POS,0
TXN103510,abc,Online,entertainment,8.0,CREDIT,india,14,mobile,1
TXN103511,,pos,entertainment,38.0,Debit,USA,12,,0
TXN103512,5231.14,Online,travel,86.0,credit,india,3,,1
TXN103513,233.65,pos,electronics,6.0,Debit,USA,28,POS,1
TXN103514,71.92,ONLINE,entertainment,34.0,CREDIT,Canada,-4,,0
TXN103515,abc,pos,entertainment,89.0,debit,india,-4,web,0
TXN103516,13233.43,ATM,travel,74.0,Debit,USA,6,mobile,1
TXN103517,7945.88,online,grocry,91.0,CREDIT,USA,29,,1
TXN103518,368.41,POS,entertainment,88.0,Credit,USA,24,web,0
TXN103519,5998.72,online,food,1.0,Debit,UK,-5,,1
TXN103520,1487.15,ATM,grocry,60.0,Credit,India,-1,,0
TXN103521,14098.34,ATM,Travel,10.0,CREDIT,canada,9,mobile,1
TXN103522,abc,ONLINE,entertainment,,Credit,canada,5,web,0
TXN103523,12023.9,online,Electronics,95.0,Debit,usa,24,mobile,1
TXN103524,5235.69,pos,Travel,,Debit,India,25,mobile,1
TXN103525,,Online,Electronics,,debit,Canada,28,mobile,0
TXN103526,,POS,electronics,90.0,CREDIT,UK,24,mobile,0
TXN103527,abc,ATM,travel,93.0,debit,UK,0,POS,1
TXN103528,,online,Electronics,61.0,debit,UAE,10,web,0
TXN103529,7511.41,pos,grocry,19.0,CREDIT,usa,25,,1
TXN103530,201.2,Online,entertainment,,CREDIT,Canada,3,,1
TXN103531,,ATM,Electronics,1.0,CREDIT,usa,-2,,1
TXN103532,6742.83,POS,travel,3.0,Credit,india,-1,,1
TXN103533,abc,POS,Travel,3.0,Debit,Canada,28,,1
TXN103534,abc,POS,Travel,,Credit,UAE,-4,POS,0
