transaction_id,amount,customer_age,hour,transaction_type,merchant_category,card_type,country,device,is_fraud
TXN103140,55.66,42.0,12,purchase,travel,debit,Somalia,mobile,0
TXN103141,304.24,,3,transfer,grocery,debit,Ethiopia,web,0
TXN103142,105.38,,8,cash_withdrawal,travel,debit,Ethiopia,mobile ,0
TXN103143,92.75,23.0,14,purchase,telecom,debit,Ethiopia,web,0
TXN103144,37.58,72.0,13,cash_withdrawal,travel,credit,Ethiopia,mobile,0
TXN103145,55.15,51.0,18,transfer,travel,credit,Kenya,web,0
TXN103146,270.85,26.0,11,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN103147,131.76,,20,cash_withdrawal,telecom,debit,Kenya,web,0
TXN103148,185.79,50.0,5,cash_withdrawal,telecom,debit,Somalia,web,0
TXN103149,72.69,68.0,2,transfer,electronics,debit,Somalia,web,0
TXN103150,119.39,23.0,21,transfer,telecom,credit,Somalia,mobile,0
TXN103151,34.26,54.0,19,cash_withdrawal,grocery,debit,Somalia,web,no
TXN103152,146.68,,15,cash_withdrawal,travel,debit,Kenya,web,0
TXN103153,66.95,51.0,19,transfer,telecom,debit,Somalia,mobile,0
TXN103154,70.12,58.0,23,purchase,grocery,debit,Somalia,web,0
TXN103155,125.75,46.0,22,transfer,telecom,credit,Kenya,Mobile,0
TXN103156,330.39,31.0,16,cash_withdrawal,travel,credit,Kenya,web,0
TXN103157,7.94,53.0,15,purchase,grocery,debit,Kenya,web,0
TXN103158,208.98,53.0,5,purchase,telecom,credit,Somalia,mobile,0
TXN103159,41.5,70.0,7,purchase,telecom,credit,Somalia,Mobile,0
TXN103160,70.42,32.0,18,transfer,grocery,credit,Kenya,mobile,0
TXN103161,2.66,25.0,1,transfer,electronics,debit,Kenya,mobile,0
TXN103162,42.98,43.0,13,transfer,grocery,credit,Somalia,web,0
TXN103163,83.81,53.0,21,transfer,grocery,credit,Djibouti,web,0
TXN103164,6.94,65.0,11,cash_withdrawal,grocery,debit,Somalia,Web,0
TXN103165,81.06,,16,purchase,grocery,credit,Somalia,web,0
TXN103166,314.26,45.0,14,cash_withdrawal,,credit,Somalia,Mobile,0
TXN103167,13.36,21.0,17,transfer,grocery,credit,Somalia,mobile,0
TXN103168,173.5,33.0,15,transfer,grocery,debit,Djibouti,mobile,0
TXN103169,63.25,39.0,12,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN103170,127.77,29.0,20,purchase,telecom,credit,Somalia,mobile,0
TXN103171,36.17,33.0,16,purchase,travel,debit,Somalia,mobile,0
TXN103172,20.85,68.0,7,transfer,telecom,debit,Somalia,mobile ,0
TXN103173,20.99,57.0,0,transfer,electronics,debit,Somalia,mobile,0
TXN103174,8.77,55.0,2,transfer,electronics,credit,Somalia,mobile,0
TXN103175,24.64,59.0,15,transfer,telecom,credit,Somalia,web,0
TXN103176,130.96,,1,purchase,electronics,debit,Kenya,web,0
TXN103177,256.13,46.0,14,cash_withdrawal,electronics,credit,Kenya,web,0
TXN103178,201.92,35.0,0,purchase,telecom,debit,Kenya,web,0
TXN103179,138.67,27.0,8,cash_withdrawal,,debit,Kenya,mobile,0
TXN103180,14.04,59.0,15,transfer,travel,credit,Somalia,web,0
TXN103181,40.96,56.0,3,transfer,telecom,debit,Ethiopia,mobile,0
TXN103182,44.49,35.0,11,cash_withdrawal,,debit,Somalia,web,0
TXN103183,34.51,,0,transfer,telecom,debit,Somalia,web,0
TXN103184,86.83,56.0,0,purchase,travel,debit,Kenya,mobile,0
TXN103185,10471.992504045611,38.0,6,transfer,telecom,credit,Kenya,mobile,0
TXN103186,52.97,18.0,17,transfer,travel,debit,Somalia,web,0
TXN103187,52.4,32.0,22,transfer,travel,credit,Somalia,mobile,0
TXN103188,211.62,21.0,22,transfer,electronics,debit,Somalia,web,0
TXN103189,186.87,37.0,14,purchase,grocery,credit,Ethiopia,web,0
TXN103190,44.14,,12,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN103191,294.11,40.0,15,transfer,telecom,debit,Kenya,mobile,0
TXN103192,2875.5916890800995,58.0,3,transfer,telecom,credit,Somalia,web,1
TXN103193,47.48,51.0,15,purchase,travel,credit,Somalia,web,0
TXN103194,52.51,,12,purchase,,debit,Somalia,mobile ,0
TXN103195,84.54,65.0,13,purchase,travel,debit,Somalia,mobile,0
TXN103196,339.87,50.0,16,transfer,electronics,debit,Somalia,web,0
TXN103197,250.81,51.0,11,cash_withdrawal,,debit,Kenya,WEB,0
TXN103198,12.99,56.0,23,purchase,electronics,debit,Somalia,mobile,0
TXN103199,59.85,27.0,23,purchase,electronics,credit,Kenya,mobile,0
TXN103200,96.72,71.0,19,purchase,,credit,Somalia,Mobile,0
TXN103201,83.93,37.0,12,cash_withdrawal,grocery,debit,Ethiopia,web,0
TXN103202,25.86,18.0,23,transfer,telecom,credit,Djibouti,mobile,0
TXN103203,234.92,30.0,19,transfer,electronics,credit,Somalia,web,0
TXN103204,135.59,18.0,14,transfer,electronics,debit,Djibouti,web,0
TXN103205,218.35,22.0,23,purchase,,credit,Somalia,mobile,0
TXN103206,234.88,33.0,20,transfer,telecom,debit,Kenya,web,0
TXN103207,165.57,,3,purchase,,credit,Somalia,mobile,0
TXN103208,69.41,,21,cash_withdrawal,telecom,credit,Somalia,web,0
TXN103209,113.16,45.0,1,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN103210,20.97,48.0,17,transfer,travel,credit,Somalia,web,0
TXN103211,134.37,40.0,1,purchase,telecom,credit,Kenya,web,0
TXN103212,23.7,65.0,14,purchase,travel,debit,Kenya,web,0
TXN103213,142.08,62.0,18,transfer,grocery,credit,Somalia,web,0
TXN103214,31.3,60.0,14,cash_withdrawal,,debit,Djibouti,web,0
TXN103215,15.01,34.0,19,cash_withdrawal,travel,credit,Ethiopia,web,0
TXN103216,21.68,66.0,9,cash_withdrawal,electronics,credit,Djibouti,mobile,0
TXN103217,0.24,51.0,23,cash_withdrawal,telecom,credit,Ethiopia,web,0
TXN103218,152.22,30.0,19,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN103219,158.19,31.0,10,transfer,grocery,credit,Somalia,web,0
TXN103220,594.2972681833319,28.0,3,transfer,travel,credit,Somalia,web,1
TXN103221,21.12,45.0,22,transfer,electronics,debit,Djibouti,web,0
TXN103222,10.47,59.0,4,cash_withdrawal,travel,debit,Somalia,web,0
TXN103223,2.32,49.0,8,cash_withdrawal,travel,debit,Somalia,Web,0
TXN103224,21.75,52.0,19,transfer,travel,credit,Somalia,web,0
TXN103225,265.81,48.0,18,transfer,travel,credit,Somalia,web,yes
TXN103226,126.21729292698667,34.0,23,cash_withdrawal,travel,credit,Somalia,web,1
TXN103227,52.49,64.0,17,purchase,electronics,credit,Kenya,web,0
TXN103228,13.36,26.0,16,transfer,,debit,Somalia,web,0
TXN103229,30.18,27.0,5,cash_withdrawal,,debit,Kenya,,0
TXN103230,87.88,25.0,9,cash_withdrawal,telecom,credit,Ethiopia,mobile,0
TXN103231,112.3,38.0,1,transfer,telecom,debit,Kenya,web,0
TXN103232,33.78,,23,purchase,telecom,debit,Somalia,mobile,0
TXN103233,7.14,67.0,5,cash_withdrawal,telecom,debit,Ethiopia,web,0
TXN103234,59.52,22.0,20,transfer,grocery,credit,Kenya,web,0
TXN103235,32.02,23.0,12,cash_withdrawal,electronics,debit,Somalia,web,0
TXN103236,29.75,,17,cash_withdrawal,telecom,credit,Kenya,mobile,0
TXN103237,385.85,48.0,6,cash_withdrawal,grocery,credit,Kenya,mobile,0
TXN103238,114.95,34.0,1,cash_withdrawal,electronics,credit,Somalia,web,0
TXN103239,5254.663490440628,28.0,13,purchase,grocery,debit,Somalia,web,0
TXN103240,64.5,37.0,4,transfer,grocery,debit,Kenya,web,0
TXN103241,67.23,65.0,17,transfer,travel,debit,Kenya,web,0
TXN103242,93.42,26.0,10,transfer,grocery,debit,Somalia,mobile,0
TXN103243,143.06,19.0,9,transfer,,credit,Kenya,web,0
TXN103244,145.34,54.0,-2,transfer,electronics,credit,Somalia,mobile,0
TXN103245,22.6,18.0,1,purchase,grocery,credit,Kenya,mobile,0
TXN103246,83.2,,14,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN103247,63.71,53.0,6,cash_withdrawal,telecom,debit,Somalia,mobile,0
TXN103248,245.31,,8,transfer,telecom,debit,Ethiopia,mobile,0
TXN103249,119.77,42.0,4,cash_withdrawal,electronics,credit,Kenya,mobile,0
TXN103250,91.24,20.0,6,cash_withdrawal,electronics,credit,Somalia,,0
TXN103251,14.71,,19,cash_withdrawal,grocery,debit,Somalia,web,0
TXN103252,111.66,39.0,1,transfer,electronics,credit,Kenya,,0
TXN103253,14.96,,2,transfer,grocery,credit,Ethiopia,mobile,0
TXN103254,49.36,29.0,1,purchase,electronics,debit,Kenya,web,0
TXN103255,18.5,27.0,20,transfer,telecom,debit,Somalia,web,0
TXN103256,141.35,51.0,21,purchase,telecom,credit,Djibouti,web,0
TXN103257,27.72,60.0,22,transfer,telecom,debit,Kenya,mobile,0
TXN103258,59.68,27.0,18,cash_withdrawal,telecom,credit,Somalia,mobile,yes
TXN103259,271.23,47.0,3,purchase,grocery,debit,Kenya,mobile,0
TXN103260,27.43,39.0,23,purchase,grocery,credit,Somalia,web,0
TXN103261,85.07,23.0,19,purchase,grocery,debit,Kenya,web,0
TXN103262,65.22,,6,transfer,telecom,debit,Somalia,Mobile,0
TXN103263,2.19,,21,purchase,travel,debit,Somalia,,0
TXN103264,188.86,47.0,6,transfer,telecom,credit,Somalia,WEB,0
TXN103265,8.59,19.0,16,purchase,telecom,credit,Somalia,web,0
TXN103266,77.15,49.0,18,transfer,travel,debit,Somalia,mobile,0
TXN103267,98.7,59.0,21,purchase,,credit,Kenya,WEB,0
TXN103268,118.8,33.0,15,cash_withdrawal,electronics,credit,Somalia,web,0
TXN103269,12750.423088127309,29.0,2,cash_withdrawal,telecom,debit,Kenya,web,0
TXN103270,14213.021727481411,18.0,14,purchase,travel,debit,Kenya,mobile,0
TXN103271,1.2,70.0,13,transfer,electronics,debit,Kenya,web,0
TXN103272,154.24,25.0,14,transfer,travel,credit,Somalia,web,0
TXN103273,92.06,,13,transfer,travel,debit,Somalia,mobile,0
TXN103274,217.03,67.0,6,cash_withdrawal,electronics,credit,Somalia,mobile ,0
TXN103275,206.7,30.0,2,cash_withdrawal,,credit,Ethiopia,web,0
TXN103276,14426.317739377791,32.0,16,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN103277,79.65,70.0,9,transfer,telecom,debit,Kenya,mobile,0
TXN103278,48.71,61.0,14,transfer,travel,debit,Kenya,mobile,0
TXN103279,188.17,25.0,5,transfer,electronics,credit,Somalia,mobile,0
TXN103280,72.02,27.0,16,purchase,grocery,credit,Kenya,web,0
TXN103281,24.32,63.0,16,purchase,travel,debit,Somalia,mobile,0
TXN103282,231.7,22.0,13,purchase,electronics,debit,Ethiopia,web,0
TXN103283,257.02,67.0,23,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN103284,75.35,36.0,17,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN103285,9.45,64.0,4,transfer,telecom,debit,Somalia,,0
TXN103286,58.89,55.0,7,purchase,grocery,debit,Ethiopia,mobile,0
TXN103287,195.27,28.0,6,transfer,travel,debit,Djibouti,mobile,0
TXN103288,278.46,70.0,22,purchase,,debit,Somalia,web,0
TXN103289,27.3,60.0,3,purchase,telecom,debit,Somalia,,0
TXN103290,8.32,37.0,17,transfer,electronics,credit,Somalia,web,0
TXN103291,251.81,37.0,4,transfer,grocery,debit,Kenya,WEB,0
TXN103292,59.2,38.0,15,purchase,electronics,debit,Somalia,mobile,0
TXN103293,93.64,35.0,13,purchase,telecom,credit,Kenya,mobile,0
TXN103294,413.29,74.0,18,cash_withdrawal,travel,debit,Somalia,web,0
TXN103295,8.27,67.0,13,transfer,telecom,debit,Kenya,mobile,0
TXN103296,125.4,,8,transfer,grocery,credit,Somalia,mobile,0
TXN103297,9.24,51.0,5,transfer,grocery,debit,Kenya,web,0
TXN103298,56.49,43.0,16,transfer,grocery,credit,Kenya,web,0
TXN103299,195.44,,18,purchase,electronics,credit,Somalia,web,0
TXN103300,68.19,26.0,11,cash_withdrawal,travel,debit,Kenya,web,0
TXN103301,704.62,63.0,3,transfer,grocery,credit,Kenya,mobile,0
TXN103302,98.26,68.0,15,purchase,grocery,credit,Somalia,mobile ,0
TXN103303,46.48,48.0,10,purchase,grocery,credit,Somalia,web,0
TXN103304,29.83,59.0,21,purchase,telecom,credit,Kenya,Web,0
TXN103305,51.79,72.0,3,purchase,grocery,debit,Djibouti,web,0
TXN103306,55.93,,16,purchase,telecom,credit,Djibouti,mobile,yes
TXN103307,8.54,23.0,7,transfer,,credit,Kenya,mobile,0
TXN103308,55.36,,13,transfer,telecom,debit,Somalia,mobile,0
TXN103309,74.89,21.0,1,cash_withdrawal,electronics,credit,Somalia,web,0
TXN103310,153.93,,10,transfer,electronics,debit,Somalia,mobile,0
TXN103311,128.31,64.0,10,purchase,telecom,credit,Somalia,mobile,0
TXN103312,148.04,65.0,23,cash_withdrawal,travel,debit,Somalia,web,0
TXN103313,1.01,,21,purchase,travel,credit,Somalia,web,0
TXN103314,29.46,34.0,23,purchase,,debit,Ethiopia,web,0
TXN103315,130.05,36.0,5,transfer,electronics,credit,Djibouti,web,0
TXN103316,79.4,,20,purchase,telecom,debit,Ethiopia,web,0
TXN103317,0.64,66.0,20,transfer,travel,debit,Somalia,mobile,0
TXN103318,195.86,23.0,13,purchase,telecom,debit,Ethiopia,mobile,0
TXN103319,177.84,46.0,9,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN103320,95.4,28.0,7,purchase,,debit,Somalia,mobile,0
TXN103321,8.25,33.0,6,transfer,travel,credit,Kenya,mobile,0
TXN103322,174.56,47.0,7,purchase,grocery,credit,Somalia,mobile,0
TXN103323,105.17,,7,transfer,grocery,debit,Djibouti,mobile,0
TXN103324,182.77,57.0,22,transfer,travel,debit,Somalia,Mobile,0
TXN103325,167.2,28.0,1,cash_withdrawal,,credit,Somalia,mobile,0
TXN103326,12212.767828882392,24.0,15,transfer,telecom,credit,Somalia,Web,0
TXN103327,87.58,,8,cash_withdrawal,electronics,debit,Ethiopia,mobile,0
TXN103328,18.14,73.0,12,cash_withdrawal,travel,credit,Somalia,web,0
TXN103329,133.46,39.0,22,purchase,electronics,debit,Kenya,web,0
TXN103330,116.26,42.0,11,cash_withdrawal,travel,debit,Kenya,mobile,0
TXN103331,162.69,36.0,21,transfer,electronics,debit,Kenya,web,0
TXN103332,22.34,48.0,16,transfer,grocery,credit,Somalia,mobile,0
TXN103333,26.03,43.0,1,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN103334,265.32,59.0,12,purchase,telecom,credit,Kenya,web,0
TXN103335,166.34,58.0,0,cash_withdrawal,electronics,credit,Djibouti,web,0
TXN103336,286.61,53.0,18,cash_withdrawal,travel,credit,Ethiopia,web,0
TXN103337,170.61,40.0,10,transfer,,credit,Somalia,mobile,0
TXN103338,109.1,64.0,4,purchase,grocery,debit,Somalia,mobile,0
TXN103339,127.4,30.0,0,purchase,grocery,debit,Somalia,mobile ,0
TXN103340,263.93,42.0,19,purchase,grocery,credit,Kenya,web,0
TXN103341,103.76,19.0,12,purchase,travel,debit,Somalia,web,0
TXN103342,120.09,19.0,7,transfer,telecom,credit,Kenya,mobile,0
TXN103343,20.42,33.0,5,purchase,electronics,debit,Ethiopia,web,0
TXN103344,77.08,26.0,16,purchase,telecom,debit,Somalia,web,0
TXN103345,151.22,45.0,11,purchase,electronics,debit,Somalia,mobile,0
TXN103346,37.92,30.0,0,transfer,telecom,debit,Ethiopia,,0
TXN103347,27.12,52.0,2,transfer,travel,debit,Somalia,web,0
TXN103348,45.2,,13,purchase,travel,debit,Somalia,mobile,0
TXN103349,33.17,30.0,7,transfer,electronics,credit,Somalia,mobile,0
TXN103350,29.04,48.0,10,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN103351,66.38,38.0,13,purchase,electronics,debit,Kenya,mobile ,0
TXN103352,286.11,49.0,7,transfer,telecom,debit,Somalia,,0
TXN103353,84.88,71.0,2,purchase,travel,credit,Somalia,web,0
TXN103354,24.98,51.0,6,purchase,travel,debit,Kenya,mobile,0
TXN103355,69.37532596782371,25.0,3,transfer,electronics,debit,Somalia,web,1
TXN103356,7693.061789154317,,3,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN103357,57.91,65.0,15,purchase,electronics,credit,Kenya,web,0
TXN103358,207.0,19.0,12,cash_withdrawal,electronics,debit,Ethiopia,mobile,0
TXN103359,129.28,55.0,19,transfer,grocery,credit,Somalia,mobile,0
TXN103360,190.9,,18,purchase,electronics,credit,Somalia,web,0
TXN103361,38.09,71.0,4,transfer,grocery,debit,Kenya,web,0
TXN103362,141.46,57.0,22,transfer,telecom,debit,Kenya,mobile,0
TXN103363,36.79,,4,transfer,electronics,credit,Somalia,mobile,0
TXN103364,335.76,54.0,19,transfer,grocery,credit,Somalia,mobile,0
TXN103365,121.4,97.0,23,purchase,grocery,debit,Somalia,Mobile,0
TXN103366,47.08,,3,cash_withdrawal,grocery,debit,Kenya,web,0
TXN103367,37.69,58.0,1,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN103368,25.42,,12,purchase,grocery,credit,Ethiopia,Mobile,0
TXN103369,142.35,72.0,15,purchase,electronics,credit,Kenya,mobile,0
TXN103370,29.62,21.0,21,cash_withdrawal,electronics,credit,Kenya,mobile,0
TXN103371,108.55,,1,cash_withdrawal,electronics,debit,Ethiopia,web,0
TXN103372,36.89,27.0,18,purchase,grocery,credit,Somalia,web,0
TXN103373,130.15,64.0,16,transfer,grocery,debit,Somalia,web,0
TXN103374,202.45,28.0,4,purchase,,credit,Somalia,mobile,0
TXN103375,180.62,31.0,17,cash_withdrawal,telecom,credit,Somalia,Web,0
TXN103376,171.68,55.0,22,transfer,travel,debit,Somalia,web,0
TXN103377,24.95,29.0,20,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN103378,11.1,,17,transfer,electronics,debit,Ethiopia,Web,0
TXN103379,144.06,34.0,7,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN103380,55.13,33.0,14,transfer,travel,credit,Ethiopia,mobile ,0
TXN103381,67.95,52.0,12,purchase,electronics,debit,Somalia,mobile,0
TXN103382,3.8,19.0,12,purchase,electronics,debit,Kenya,web,0
TXN103383,36.06,28.0,15,transfer,electronics,debit,Somalia,mobile,0
TXN103384,4.11,58.0,21,transfer,grocery,credit,Somalia,Web,0
TXN103385,253.62,20.0,19,purchase,telecom,credit,Kenya,web,0
TXN103386,33.47,46.0,12,purchase,grocery,debit,Somalia,mobile,0
TXN103387,97.79,,19,transfer,grocery,credit,Kenya,mobile,0
TXN103388,4.77,37.0,1,transfer,telecom,credit,Somalia,mobile,0
TXN103389,131.9,,2,purchase,telecom,debit,Somalia,mobile,0
TXN103390,9914.263347434637,31.0,14,cash_withdrawal,travel,credit,Somalia,web,0
TXN103391,273.84,51.0,22,purchase,telecom,debit,Djibouti,mobile,0
TXN103392,262.84,66.0,18,transfer,travel,debit,Somalia,mobile,0
TXN103393,47.22,71.0,12,transfer,,debit,Kenya,WEB,0
TXN103394,277.47,48.0,4,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN103395,667.4,57.0,21,purchase,electronics,debit,Somalia,web,0
TXN103396,209.44,59.0,5,transfer,grocery,credit,Kenya,mobile,0
TXN103397,223.62,35.0,26,purchase,grocery,credit,Somalia,web,0
TXN103398,34.36,47.0,3,transfer,telecom,credit,Somalia,mobile,0
TXN103399,103.16,,21,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN103400,8.35,36.0,18,purchase,travel,debit,Ethiopia,mobile,0
TXN103401,11.97,,22,purchase,,debit,Somalia,,0
TXN103402,816.69,45.0,6,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN103403,47.46,25.0,3,transfer,telecom,debit,Somalia,web,0
TXN103404,165.49,48.0,1,transfer,travel,credit,Somalia,mobile,yes
TXN103405,197.2,20.0,6,purchase,,credit,Somalia,web,0
TXN103406,234.25,20.0,2,cash_withdrawal,,debit,Somalia,web,0
TXN103407,725.3,61.0,14,purchase,,credit,Somalia,mobile,0
TXN103408,33.17,39.0,0,purchase,grocery,debit,Somalia,mobile,0
TXN103409,4.94,34.0,1,transfer,telecom,credit,Ethiopia,mobile,0
TXN103410,63.56,53.0,26,transfer,travel,credit,Somalia,web,0
TXN103411,16.72,34.0,15,transfer,grocery,credit,Somalia,mobile,0
TXN103412,2.72,31.0,14,transfer,telecom,credit,Somalia,mobile,0
TXN103413,53.63,68.0,23,transfer,grocery,debit,Somalia,mobile,0
TXN103414,183.75,26.0,14,cash_withdrawal,grocery,credit,Kenya,mobile,0
TXN103415,100.22,,13,purchase,electronics,credit,Somalia,mobile,0
TXN103416,45.01,38.0,21,cash_withdrawal,travel,debit,Somalia,mobile ,0
TXN103417,127.48,29.0,13,purchase,telecom,credit,Somalia,web,0
TXN103418,31.68,54.0,5,transfer,travel,credit,Somalia,mobile,0
TXN103419,1.74,,13,cash_withdrawal,electronics,credit,Ethiopia,web,0
TXN103420,173.45,28.0,16,purchase,electronics,credit,Somalia,web,0
TXN103421,117.3,37.0,17,transfer,,credit,Somalia,mobile,0
TXN103422,172.41,52.0,19,transfer,telecom,credit,Somalia,mobile,0
TXN103423,4.77,70.0,18,cash_withdrawal,electronics,debit,Kenya,web,0
TXN103424,217.77,64.0,16,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN103425,115.96,63.0,15,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN103426,99.45,28.0,7,transfer,grocery,credit,Somalia,mobile,0
TXN103427,117.58,69.0,6,purchase,electronics,debit,Somalia,mobile,0
TXN103428,239.79,25.0,19,purchase,travel,debit,Somalia,web,0
TXN103429,106.1,21.0,11,cash_withdrawal,telecom,debit,Somalia,web,0
TXN103430,104.37,44.0,8,purchase,telecom,debit,Kenya,web,0
TXN103431,561.06,61.0,13,transfer,grocery,credit,Djibouti,mobile,0
TXN103432,169.63,57.0,19,purchase,telecom,credit,Kenya,web,0
TXN103433,70.07,55.0,0,transfer,travel,credit,Somalia,web,0
TXN103434,147.47,,9,cash_withdrawal,telecom,debit,Kenya,web,0
TXN103435,59.16,47.0,16,purchase,telecom,debit,Kenya,mobile,0
TXN103436,31.19,61.0,16,transfer,grocery,debit,Ethiopia,mobile,0
TXN103437,109.01,65.0,16,cash_withdrawal,,debit,Kenya,mobile,0
TXN103438,316.03,65.0,3,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN103439,317.65,44.0,16,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN103440,50.21,38.0,17,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN103441,90.01,69.0,19,purchase,travel,credit,Somalia,web,0
TXN103442,28.54,5.0,22,transfer,travel,debit,Somalia,mobile,0
TXN103443,651.99,,1,purchase,travel,credit,Somalia,mobile,0
TXN103444,476.34,28.0,7,transfer,grocery,credit,Somalia,web,0
TXN103445,125.81,30.0,12,cash_withdrawal,telecom,debit,Kenya,web,0
TXN103446,195.81,26.0,22,purchase,grocery,debit,Ethiopia,mobile,0
TXN103447,150.67,21.0,21,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN103448,107.92,29.0,19,transfer,telecom,debit,Somalia,web,0
TXN103449,6.58,26.0,21,cash_withdrawal,electronics,credit,Ethiopia,web,0
TXN103450,72.78,30.0,14,purchase,grocery,debit,Ethiopia,web,0
TXN103451,134.79,65.0,19,purchase,telecom,credit,Somalia,,0
TXN103452,135.81,43.0,22,transfer,electronics,debit,Somalia,mobile,0
TXN103453,56.04,55.0,8,transfer,electronics,credit,Somalia,web,0
TXN103454,341.04,59.0,2,purchase,travel,credit,Somalia,web,0
TXN103455,21.98,30.0,2,purchase,electronics,credit,Ethiopia,web,0
TXN103456,83.26,56.0,1,purchase,electronics,credit,Kenya,mobile,0
TXN103457,140.88,45.0,0,purchase,travel,credit,Somalia,mobile,0
TXN103458,143.34,36.0,13,transfer,telecom,debit,Ethiopia,mobile,0
TXN103459,125.51,,16,purchase,telecom,debit,Kenya,mobile,0
TXN103460,38.64,36.0,12,transfer,travel,debit,Djibouti,web,0
TXN103461,20.38,66.0,18,purchase,grocery,credit,Djibouti,web,0
TXN103462,121.25,30.0,22,purchase,,debit,Somalia,,0
TXN103463,109.75,30.0,14,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN103464,23.72,45.0,13,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN103465,146.55,70.0,1,purchase,travel,debit,Djibouti,mobile,0
TXN103466,72.87,19.0,6,transfer,telecom,credit,Djibouti,mobile,0
TXN103467,132.23,27.0,26,purchase,telecom,debit,Kenya,mobile,0
TXN103468,217.95,39.0,17,cash_withdrawal,telecom,credit,Somalia,WEB,0
TXN103469,22.32,30.0,5,purchase,electronics,debit,Somalia,mobile,0
TXN103470,2.32,26.0,20,cash_withdrawal,electronics,credit,Kenya,Web,0
TXN103471,181.21,50.0,7,purchase,grocery,debit,Kenya,mobile,0
TXN103472,112.9,31.0,1,purchase,grocery,debit,Somalia,web,0
TXN103473,144.33,65.0,0,transfer,grocery,credit,Somalia,web,0
TXN103474,218.53,37.0,15,cash_withdrawal,electronics,credit,Kenya,web,0
